ra,dec,insmag_V,insmagerr_V,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
88.22564,15.93681,-8.863,0.033,18.579,0.0067,17.8667,0.0018,17.5405,0.0055,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.07159,15.93754,-9.758,0.064,17.6455,0.0051,16.973,0.0071,16.6987,0.0065,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.24051,15.93733,-8.664,0.043,18.6872,0.007,18.2353,0.0048,18.0264,0.0055,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.04651,15.94227,-13.324,0.01,13.9787,0.0029,13.7069,0.0066,13.4964,0.001,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.2466,15.93831,-9.077,0.073,18.3738,0.0078,17.7967,0.0038,17.5349,0.0045,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.22316,15.93853,-7.888,0.086,19.7713,0.0176,18.5118,0.0044,17.9138,0.0055,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.11805,15.94203,-12.237,0.01,15.3037,0.0023,14.469,0.0044,14.0666,0.0006,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03823,15.93917,-8.85,0.034,18.5826,0.0047,17.9653,0.0055,17.6729,0.0074,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.18703,15.94144,-9.556,0.025,17.7551,0.0008,17.3496,0.0038,17.1733,0.005,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.1765,15.94139,-8.67,0.037,18.7981,0.0079,17.8844,0.0044,17.4974,0.0053,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06225,15.94371,-11.198,0.011,16.1549,0.0039,15.7025,0.0021,15.5115,0.0062,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.23033,15.94286,-8.53,0.052,18.8853,0.017,18.4037,0.0048,18.1879,0.0046,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03278,15.94299,-8.567,0.048,18.8463,0.0055,18.2367,0.0047,17.9777,0.0062,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.04907,15.94325,-8.45,0.055,18.9566,0.0078,18.4799,0.005,18.2335,0.0056,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.07091,15.94309,-7.969,0.085,19.5991,0.0188,18.99,0.0058,18.7271,0.0096,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.18119,15.94422,-9.29,0.026,17.9968,0.0034,17.5837,0.004,17.4022,0.0,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.00682,15.944,-9.149,0.029,18.3985,0.0067,17.4274,0.0044,17.0097,0.0056,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.18944,15.94484,-9.921,0.017,17.5272,0.0044,16.8141,0.0029,16.4717,0.0031,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.01115,15.94409,-8.38,0.115,19.0115,0.0071,18.387,0.0071,18.1264,0.0074,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.04297,15.94453,-9.168,0.029,18.3861,0.0052,17.5203,0.0031,17.1404,0.0039,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.05798,15.94694,-12.166,0.01,15.1818,0.0019,14.7381,0.0024,14.5574,0.0061,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.23946,15.94518,-10.217,0.014,17.1188,0.0064,16.7168,0.002,16.5301,0.0048,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.13653,15.94569,-10.616,0.012,16.7382,0.0033,16.242,0.0018,16.0336,0.007,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.07302,15.9459,-9.909,0.017,17.4264,0.004,16.9946,0.0025,16.8149,0.0036,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.14164,15.94518,-8.184,0.065,19.0998,0.0077,18.4186,0.0055,18.1302,0.0118,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.09464,15.94672,-9.717,0.019,17.6723,0.0042,17.1887,0.0028,16.9885,0.0067,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.10075,15.94623,-8.557,0.045,18.8741,0.0101,18.3578,0.0062,18.1037,0.0014,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.1387,15.94668,-8.068,0.199,19.2508,0.0089,18.8427,0.0036,18.6556,0.0153,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.08932,15.94685,-8.176,0.077,19.3778,0.0192,18.6259,0.0055,18.3046,0.0014,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.24486,15.95037,-12.702,0.01,14.6784,0.0017,14.2677,0.0135,14.0373,0.0,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.14184,15.94988,-11.193,0.011,16.3127,0.0023,15.5185,0.0023,15.138,0.0034,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.01933,15.9479,-8.399,0.048,19.0804,0.0089,18.4168,0.0037,18.114,0.0099,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.226,15.9487,-9.068,0.062,18.307,0.0062,17.7614,0.0024,17.4937,0.0036,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17976,15.94913,-9.711,0.018,17.6984,0.0019,17.1424,0.0021,16.8614,0.005,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.1486,15.95108,-12.228,0.01,15.0953,0.0022,14.6917,0.002,14.5377,0.0044,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.22139,15.9488,-8.845,0.036,18.701,0.0135,17.8425,0.0049,17.4823,0.005,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.15206,15.95064,-10.914,0.011,16.4156,0.0023,15.9836,0.0022,15.8095,0.0032,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.04843,15.94952,-9.28,0.028,17.9601,0.004,17.5048,0.0026,17.312,0.0059,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.0549,15.94913,-8.308,0.059,19.2555,0.0068,18.2384,0.0044,17.744,0.0053,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.00678,15.95038,-10.079,0.015,17.4352,0.0001,16.7158,0.0022,16.3769,0.0016,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06342,15.95143,-10.067,0.014,17.3669,0.0061,16.574,0.0024,16.2436,0.0051,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.16266,15.95168,-9.344,0.025,18.3218,0.0059,17.1073,0.0021,16.0119,0.008,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.14385,15.95165,-8.571,0.054,18.9297,0.0098,18.2936,0.0055,18.0064,0.0037,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.00407,15.95183,-9.679,0.019,17.752,0.004,17.2468,0.0028,16.9923,0.0059,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17777,15.95414,-11.44,0.011,15.9194,0.0019,15.373,0.0015,15.1312,0.0017,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.18138,15.95175,-8.449,0.048,19.1031,0.0072,18.0768,0.0025,17.6059,0.008,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.09828,15.9535,-10.063,0.015,17.2928,0.011,16.9208,0.0035,16.8048,0.0097,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.09061,15.95335,-8.861,0.033,18.5107,0.0016,17.897,0.0047,17.6322,0.006,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.15396,15.95383,-9.783,0.017,17.5666,0.0035,17.0155,0.0029,16.7712,0.0048,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.19569,15.95442,-10.289,0.013,17.0781,0.0033,16.5893,0.0023,16.3733,0.0046,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06407,15.95363,-8.234,0.092,19.2891,0.014,18.7617,0.0046,18.5355,0.0061,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.04362,15.9549,-9.789,0.018,17.49,0.0052,17.2243,0.0036,17.1286,0.0025,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03295,15.95676,-11.738,0.01,15.9314,0.0013,14.7493,0.0015,14.1767,0.0019,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.158,15.9544,-8.239,0.057,19.1643,0.0091,18.5146,0.0072,18.2119,0.0088,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.02241,15.95841,-10.144,0.014,17.3451,0.005,16.6632,0.0019,16.3806,0.0016,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.23076,15.95855,-9.764,0.018,17.6823,0.008,16.9971,0.0023,16.7009,0.0052,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.05046,15.95927,-10.649,0.012,16.704,0.0025,16.2284,0.0019,16.0152,0.0025,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.19076,15.95842,-9.963,0.015,17.7092,0.0056,16.4764,0.0041,15.636,0.0035,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.16443,15.95813,-8.299,0.055,19.1532,0.0079,18.4885,0.0046,18.2105,0.0106,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.16692,15.95856,-8.621,0.039,18.7446,0.0049,18.2682,0.0038,18.068,0.0108,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.00559,15.95791,-8.717,0.046,18.6885,0.0045,18.1112,0.0051,17.8567,0.0045,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06724,15.95974,-8.702,0.038,18.7336,0.0089,17.9441,0.0032,17.6198,0.0065,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.10454,15.96106,-10.183,0.015,17.1513,0.0039,16.727,0.0017,16.5315,0.0031,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.0537,15.95952,-8.508,0.043,18.8173,0.0051,18.3123,0.0034,18.0697,0.0054,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06502,15.96158,-10.907,0.011,16.4581,0.0048,15.956,0.0025,15.7216,0.0056,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.21264,15.96039,-8.819,0.044,18.7271,0.0042,17.6515,0.0023,17.1503,0.0082,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.23098,15.96137,-9.708,0.017,17.7239,0.0069,17.0998,0.0018,16.8336,0.0046,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.10939,15.96245,-11.006,0.011,16.3304,0.0045,15.8953,0.0019,15.7214,0.0036,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.2534,15.96025,-8.526,0.042,18.8496,0.0061,18.2199,0.0055,17.9529,0.0138,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.0969,15.96199,-10.004,0.015,17.2348,0.0124,17.0031,0.0026,16.9404,0.0135,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.1704,15.96159,-9.018,0.034,18.3495,0.0059,17.7291,0.0022,17.4346,0.0059,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.15375,15.96211,-8.922,0.037,18.63,0.0053,17.6347,0.0054,17.2318,0.006,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.0329,15.96303,-10.652,0.016,16.7505,0.0028,16.1367,0.0017,15.892,0.005,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.08628,15.96331,-10.483,0.012,16.8361,0.0036,16.427,0.0014,16.2508,0.0047,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.21893,15.96444,-12.028,0.01,15.3856,0.0031,14.8407,0.0009,14.6118,0.0074,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.19829,15.96494,-10.534,0.013,16.7833,0.0022,16.4119,0.0013,16.2646,0.0041,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.19502,15.96673,-12.27,0.01,15.163,0.001,14.5303,0.0011,14.2545,0.0009,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06024,15.9642,-9.018,0.03,18.5291,0.0035,17.6731,0.0046,17.3099,0.0052,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17975,15.96547,-10.456,0.012,17.0255,0.0051,16.2466,0.0038,15.9335,0.0054,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.13457,15.96466,-9.532,0.028,17.8921,0.0119,17.1995,0.0051,16.909,0.0051,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03558,15.96413,-8.755,0.062,18.9275,0.0119,17.7809,0.0051,17.2692,0.0023,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.08162,15.96468,-8.742,0.063,18.6429,0.0167,18.1777,0.005,17.9515,0.0023,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.09065,15.96677,-11.264,0.011,16.1064,0.0043,15.5577,0.0007,15.3327,0.0009,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03477,15.96826,-12.333,0.01,14.9575,0.0022,14.665,0.0013,14.5719,0.0057,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03261,15.96834,-8.615,0.07,18.8894,0.0087,17.9658,0.0051,17.5566,0.0057,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.02152,15.96674,-8.704,0.096,18.7889,0.0058,17.692,0.0065,17.1186,0.0031,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17926,15.96943,-12.299,0.01,15.0652,0.001,14.5807,0.0052,14.3795,0.0055,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.04468,15.96865,-11.646,0.01,15.6101,0.0024,15.3332,0.0025,15.2365,0.001,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.16347,15.96956,-12.342,0.01,,,,,,,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.24834,15.9671,-9.078,0.029,18.2888,0.0049,17.7888,0.002,17.5549,0.002,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.02758,15.96748,-8.803,0.044,18.7128,0.004,17.8722,0.0054,17.5098,0.0044,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.0579,15.96695,-7.988,0.11,19.3557,0.0111,18.8497,0.0069,18.6241,0.0115,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.14095,15.96829,-9.143,0.027,18.2115,0.0051,17.7498,0.0051,17.5544,0.0138,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.18491,15.96908,-10.539,0.013,16.8585,0.0032,16.2734,0.0035,16.0258,0.0067,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17253,15.97077,-11.482,0.011,15.8582,0.0023,15.3775,0.0027,15.1831,0.003,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.01214,15.96803,-8.432,0.141,18.8575,0.0074,18.496,0.0056,18.323,0.0033,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.02537,15.96882,-8.274,0.06,19.0359,0.0053,18.5759,0.0081,18.3233,0.019,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.19763,15.97063,-10.244,0.021,17.2207,0.0048,16.59,0.0039,16.3339,0.0029,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.24699,15.97193,-12.194,0.01,15.2272,0.0064,14.6726,0.0012,14.4539,0.0039,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.05757,15.96991,-9.466,0.023,17.9118,0.0026,17.4487,0.0039,17.2424,0.0022,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.25343,15.97128,-11.481,0.011,15.89,0.0027,15.5075,0.0021,15.3429,0.0033,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.02715,15.9709,-8.753,0.044,18.525,0.0072,18.1341,0.0031,17.9479,0.0173,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.21689,15.97196,-9.838,0.043,17.7312,0.0081,16.8467,0.0024,16.4494,0.0022,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.11938,15.97275,-10.912,0.019,16.5183,0.0043,15.8485,0.002,15.5494,0.0078,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.16711,15.97271,-10.793,0.013,16.5427,0.0017,16.071,0.002,15.8646,0.002,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.14565,15.97602,-13.171,0.01,14.1664,0.0032,13.6777,0.0001,13.7793,0.0013,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.14771,15.97655,-9.19,0.026,18.2221,0.0078,17.6254,0.0034,17.3598,0.0059,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.24058,15.97384,-11.333,0.012,16.0699,0.0026,15.5923,0.0014,15.3827,0.0036,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03862,15.97494,-12.429,0.01,14.8599,0.0018,14.5769,0.0012,14.4939,0.0021,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.13798,15.97175,-8.208,0.059,19.2684,0.0199,18.4056,0.0032,18.0408,0.0102,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.08874,15.97475,-12.153,0.01,15.4396,0.0024,14.4046,0.0037,13.9055,0.005,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.20149,15.97257,-9.134,0.026,18.2433,0.0049,17.7216,0.004,17.4837,0.0042,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17061,15.97303,-9.431,0.023,17.9617,0.0024,17.3183,0.0046,17.0609,0.0014,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.10809,15.97347,-9.39,0.024,17.9672,0.009,17.4377,0.0034,17.1901,0.0063,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.01645,15.97441,-9.787,0.018,17.5969,0.0017,17.0512,0.0021,16.8267,0.0051,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.02975,15.97396,-8.729,0.121,18.5993,0.004,18.1205,0.0033,17.9137,0.002,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03199,15.97427,-9.038,0.091,18.2967,0.0058,17.8421,0.0041,17.6503,0.0059,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03141,15.97603,-10.278,0.013,17.0994,0.0021,16.5257,0.0015,16.2755,0.0025,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06215,15.97768,-13.437,0.01,13.7476,0.0006,13.7536,0.0047,13.7188,0.0052,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06189,15.97976,-9.018,0.075,18.306,0.0037,17.7702,0.0038,17.5115,0.0074,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.04715,15.97356,-8.451,0.051,19.3418,0.0047,18.0458,0.0049,17.3509,0.003,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17391,15.97405,-7.815,0.086,19.5969,0.0174,18.9447,0.008,18.6643,0.0107,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.12712,15.97792,-12.574,0.01,14.8574,0.0013,14.1262,0.0047,13.895,0.0011,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.19492,15.97577,-8.298,0.055,19.0585,0.0046,18.4823,0.0105,18.2181,0.0063,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.0664,15.97597,-8.809,0.037,18.5768,0.0094,18.084,0.005,17.8647,0.0048,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.16959,15.97875,-11.881,0.01,15.4742,0.0027,14.8955,0.0016,14.6707,0.009,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.23084,15.97627,-8.702,0.038,18.9927,0.0174,17.7096,0.0022,17.0572,0.0046,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.24302,15.97704,-9.939,0.021,17.4804,0.0043,16.9424,0.0011,16.7069,0.0074,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.20334,15.9784,-11.237,0.011,16.0944,0.0026,15.7542,0.0018,15.6115,0.0028,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.01116,15.97695,-8.775,0.037,18.6791,0.0109,18.2163,0.004,18.0202,0.0037,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.18891,15.97766,-9.129,0.026,18.251,0.0045,17.6657,0.005,17.3932,0.0037,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.23963,15.97844,-9.434,0.056,17.9275,0.0048,17.5392,0.0026,17.3705,0.0046,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.21636,15.978,-8.733,0.036,18.6866,0.0211,18.0674,0.0034,17.7761,0.0132,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.01641,15.97832,-9.288,0.025,18.055,0.0068,17.6296,0.0039,17.4489,0.0029,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.20202,15.98133,-12.658,0.01,14.8249,0.0027,14.1407,0.0021,13.838,0.0042,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.01907,15.9792,-9.374,0.025,17.9333,0.0074,17.5479,0.0033,17.3827,0.0006,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.25614,15.98008,-10.496,0.013,16.9235,0.0022,16.4162,0.0015,16.2094,0.0067,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.22962,15.98152,-11.467,0.011,16.0816,0.0018,15.2704,0.0025,14.875,0.0035,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06864,15.98101,-10.336,0.012,17.0514,0.0049,16.4922,0.0044,16.2458,0.0005,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.17368,15.98197,-10.887,0.012,16.4469,0.0025,15.9916,0.0029,15.7978,0.0015,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.09229,15.98134,-8.972,0.033,18.3356,0.014,17.8823,0.0044,17.6847,0.0107,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.19572,15.98162,-8.689,0.049,18.5882,0.007,18.1004,0.0027,17.8978,0.0055,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.15563,15.9833,-10.956,0.013,16.4064,0.008,15.933,0.0069,15.6926,0.0076,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.08148,15.98413,-10.991,0.011,,,19.2998,0.0333,,,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.06874,15.98404,-11.324,0.01,15.8413,0.0012,15.756,0.0013,15.7495,0.0,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
88.03734,15.98501,-11.973,0.01,15.5261,0.0035,14.7091,0.0007,14.3272,0.0037,ss_gd71,ut181218,outputcat_dao_ss_gd71.V.ut181218.3110_f_4_.dat,,
