ra,dec,insmag_B,insmagerr_B,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
244.62437,-0.08395,-12.404,0.014,16.4902,0.0031,15.821,0.0024,15.5271,0.0013,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.5585,-0.08451,-9.348,0.036,19.5508,0.0123,18.8719,0.0052,18.6051,0.009,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.5514,-0.08341,-11.552,0.014,17.4455,0.0036,16.963,0.0016,16.7561,0.0018,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63086,-0.08416,-9.539,0.032,19.4992,0.0144,19.0919,0.007,18.9348,0.0049,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63786,-0.08432,-8.661,0.064,20.3052,0.0089,19.4884,0.0073,19.1398,0.0059,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.54876,-0.08327,-9.884,0.026,18.9098,0.0074,17.8505,0.0027,17.402,0.0026,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.43519,-0.08193,-10.828,0.019,18.2221,0.0043,17.8472,0.002,17.6963,0.0033,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.45819,-0.08131,-10.084,0.023,18.7345,0.0065,17.8882,0.0025,17.4919,0.0019,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.47912,-0.08174,-9.195,0.042,19.7878,0.0125,18.9742,0.0042,18.654,0.006,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.46538,-0.07924,-11.923,0.015,16.8988,0.0032,16.1324,0.0017,15.8157,0.0025,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.55335,-0.07817,-12.453,0.013,16.5769,0.0038,16.1276,0.0025,15.9553,0.0009,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.60913,-0.07774,-9.431,0.033,19.5416,0.01,18.9852,0.0052,18.742,0.007,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.55808,-0.07718,-9.328,0.035,19.7792,0.0118,19.4236,0.0068,19.284,0.0121,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.55128,-0.07661,-9.788,0.025,19.2206,0.0054,18.7385,0.0026,18.5334,0.0049,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.47498,-0.07681,-8.746,0.063,20.2177,0.0089,19.7845,0.0064,19.574,0.0096,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50918,-0.07643,-9.216,0.037,19.4815,0.0116,18.2995,0.0048,17.7438,0.0028,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.59561,-0.07362,-12.877,0.012,16.0623,0.0028,15.4374,0.0022,15.1519,0.0012,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.44215,-0.07575,-8.946,0.053,19.9694,0.0141,19.5423,0.0048,19.3478,0.005,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.56277,-0.0737,-10.144,0.019,18.8652,0.0066,18.4235,0.0056,18.2411,0.0035,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50604,-0.07402,-9.287,0.033,19.3466,0.009,18.09,0.0047,17.3802,0.0032,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.65908,-0.07196,-11.525,0.014,17.4866,0.0031,16.9928,0.0019,16.7961,0.0027,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.51474,-0.07234,-10.125,0.02,18.8443,0.0057,18.3447,0.0055,18.1403,0.0062,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50386,-0.07123,-11.856,0.013,17.1473,0.0041,16.677,0.002,16.4855,0.0019,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.43981,-0.07058,-9.602,0.03,19.155,0.0124,18.0433,0.0023,17.549,0.0026,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63571,-0.06707,-13.97,0.012,15.1025,0.0038,14.7344,0.0013,14.5914,0.0016,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.58296,-0.07008,-9.47,0.031,19.5215,0.0104,18.7761,0.0052,18.4739,0.0041,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63548,-0.06946,-9.676,0.026,19.3311,0.0091,18.8084,0.0061,18.5748,0.0041,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.61722,-0.06883,-10.181,0.02,18.6221,0.0041,17.5482,0.0026,17.0693,0.0024,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.66637,-0.069,-9.071,0.048,19.5256,0.0124,18.2358,0.0031,17.1698,0.0028,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.6288,-0.0664,-10.988,0.015,18.0902,0.0035,17.6825,0.0026,17.5011,0.0028,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.54856,-0.0659,-9.302,0.038,19.7845,0.0126,19.3718,0.0055,19.2114,0.0046,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.45452,-0.06562,-8.869,0.052,20.0271,0.0095,19.4372,0.0072,19.2014,0.0074,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.47631,-0.06518,-9.775,0.026,19.2765,0.0127,18.7901,0.0054,18.5916,0.0058,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.53326,-0.0642,-10.5,0.016,18.4575,0.0046,17.8804,0.0036,17.6427,0.0029,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.61618,-0.06318,-9.902,0.025,19.0189,0.0087,18.3835,0.0044,18.0806,0.0042,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.58853,-0.06243,-10.515,0.016,18.4649,0.0049,17.9099,0.0024,17.6665,0.0029,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.53528,-0.06231,-8.829,0.058,19.7046,0.0097,18.4253,0.004,17.0,0.0027,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.65007,-0.06084,-11.618,0.012,17.2777,0.0038,16.5305,0.002,16.2402,0.0017,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.52836,-0.06014,-11.996,0.012,16.8264,0.0043,15.8205,0.0025,15.422,0.0016,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.61265,-0.0591,-12.736,0.012,16.1692,0.0018,15.4127,0.0023,15.1088,0.0016,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.44508,-0.05951,-11.792,0.013,17.1513,0.003,16.52,0.0012,16.2799,0.0018,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63633,-0.05992,-9.403,0.035,19.2179,0.0063,18.0081,0.0028,17.1256,0.0024,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.62244,-0.0608,-9.021,0.05,20.1407,0.0095,19.7811,0.01,19.6219,0.0094,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.66433,-0.06016,-7.305,0.227,21.6466,0.027,20.7784,0.0222,20.3698,0.0116,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.47182,-0.05932,-9.928,0.025,18.8327,0.0055,17.6342,0.0026,17.0342,0.0033,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.54029,-0.05947,-9.193,0.041,19.721,0.0212,18.7352,0.0045,18.3228,0.004,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63857,-0.05946,-8.646,0.059,20.0928,0.0146,18.9918,0.0057,18.4867,0.004,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50414,-0.05817,-9.824,0.023,19.3266,0.009,19.0528,0.0062,18.912,0.0065,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.52745,-0.05841,-8.349,0.092,20.3386,0.0162,19.1028,0.0064,18.3988,0.0033,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.54783,-0.05466,-11.934,0.011,17.1318,0.002,16.7202,0.0022,16.5631,0.0017,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.48971,-0.05462,-13.025,0.011,15.8743,0.003,15.1637,0.0023,14.8746,0.0016,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.54674,-0.05632,-9.169,0.039,19.8254,0.0073,19.2251,0.008,18.9789,0.0056,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.48708,-0.05478,-9.625,0.029,19.453,0.009,19.086,0.0049,18.9421,0.0057,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.51233,-0.05444,-9.752,0.026,19.2332,0.0075,18.5701,0.0043,18.2843,0.0038,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63777,-0.05427,-9.586,0.027,19.386,0.0046,18.8583,0.0045,18.6637,0.0049,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.60247,-0.05326,-10.586,0.016,18.4381,0.0055,17.9282,0.003,17.7143,0.0027,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.42693,-0.05357,-10.116,0.021,18.8949,0.0121,18.3884,0.0042,18.1857,0.0044,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.6056,-0.05211,-9.28,0.037,19.8032,0.0089,19.4897,0.0061,19.3428,0.0081,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50991,-0.05174,-9.858,0.021,18.8968,0.0086,17.6996,0.003,17.109,0.0011,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.4407,-0.04916,-12.535,0.012,16.2827,0.0025,15.2466,0.0039,14.8247,0.001,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.57896,-0.05024,-10.406,0.016,18.7698,0.0058,18.4756,0.0045,18.3492,0.0039,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.56795,-0.04882,-12.012,0.011,16.9597,0.0029,16.3354,0.0027,16.1073,0.0018,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.53454,-0.04751,-10.157,0.019,18.876,0.0054,18.3901,0.0038,18.1907,0.0039,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.48273,-0.04746,-9.624,0.029,19.0469,0.0078,17.8272,0.0033,16.7302,0.0019,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.48788,-0.04649,-10.092,0.021,19.0847,0.0083,18.7742,0.0029,18.6713,0.0038,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.61858,-0.0466,-9.746,0.027,18.9787,0.009,17.7332,0.0045,17.0289,0.0022,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.45649,-0.04485,-10.139,0.021,18.9947,0.006,18.5735,0.0035,18.428,0.0054,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.43658,-0.04198,-13.718,0.012,15.3349,0.0032,14.8947,0.0029,14.7266,0.0032,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.44609,-0.04517,-9.089,0.047,19.8368,0.0078,18.9202,0.0068,18.5676,0.004,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.57032,-0.04348,-12.157,0.011,16.9485,0.002,16.5609,0.0019,16.3843,0.0018,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.43213,-0.04435,-10.205,0.02,18.9661,0.0068,18.6886,0.0045,18.5822,0.0051,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.52543,-0.04503,-8.983,0.047,19.8773,0.0101,18.7098,0.0042,18.1949,0.0026,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.635,-0.04332,-10.032,0.02,18.9514,0.0046,18.3733,0.0029,18.1466,0.0023,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.53766,-0.04455,-8.657,0.059,20.3535,0.0149,19.7297,0.0093,19.4825,0.007,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.45695,-0.04294,-9.393,0.034,19.5844,0.0116,18.9628,0.0046,18.7081,0.0042,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.61409,-0.03959,-14.204,0.011,14.7479,0.0019,14.1613,0.0013,13.9568,0.0013,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.62293,-0.04319,-9.072,0.045,20.053,0.0139,19.6414,0.0062,19.4631,0.0074,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.52802,-0.04111,-10.435,0.016,18.6025,0.0047,18.0687,0.003,17.8328,0.0033,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.60443,-0.0407,-11.404,0.012,17.4217,0.0042,16.4222,0.0016,15.9819,0.0013,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.5066,-0.04064,-10.567,0.016,18.4796,0.0076,17.959,0.0031,17.7432,0.0029,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.44473,-0.04048,-9.579,0.03,19.4037,0.0079,18.8265,0.0033,18.5703,0.0037,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.43303,-0.03927,-10.37,0.018,18.5526,0.006,17.8045,0.0038,17.5044,0.0027,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.46241,-0.03887,-10.955,0.014,18.1573,0.0053,17.7603,0.0037,17.606,0.0043,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.5825,-0.03944,-9.702,0.027,19.3431,0.0088,18.8506,0.0048,18.6127,0.0041,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.48865,-0.03825,-11.11,0.012,18.0776,0.005,17.7765,0.0022,17.6665,0.0027,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50146,-0.03761,-12.015,0.011,16.9511,0.0034,16.302,0.0019,16.0451,0.0015,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.60632,-0.03875,-9.628,0.03,19.2783,0.0056,18.6103,0.0056,18.3335,0.0051,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.53627,-0.03841,-9.214,0.037,19.9588,0.0114,19.5393,0.0087,19.3503,0.0078,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.51083,-0.03779,-9.688,0.027,19.4643,0.008,19.0999,0.0051,18.9512,0.0072,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.64479,-0.03829,-9.073,0.041,19.9208,0.009,19.3586,0.0062,19.1269,0.006,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.62992,-0.03665,-9.264,0.037,19.8356,0.0092,19.3395,0.0089,19.1226,0.0085,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.56998,-0.03498,-11.072,0.013,17.9218,0.0026,17.376,0.003,17.1355,0.0025,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.63047,-0.0344,-12.436,0.012,16.6128,0.0022,16.1782,0.0017,16.0103,0.0025,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.46437,-0.03455,-10.098,0.089,20.5016,0.023,19.2852,0.0077,18.2167,0.005,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.60158,-0.03433,-11.847,0.011,17.2221,0.0025,16.8093,0.0023,16.6499,0.0018,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.53098,-0.03402,-10.324,0.015,18.5579,0.0057,17.6406,0.0027,17.2804,0.0023,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.51617,-0.03274,-8.644,0.068,20.0831,0.0185,18.862,0.0052,18.1842,0.0046,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50585,-0.03061,-11.242,0.012,17.6331,0.0052,16.6084,0.0027,16.1871,0.0023,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.5545,-0.02959,-12.894,0.011,16.0193,0.0041,15.1865,0.0022,14.8641,0.0018,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.56746,-0.03009,-11.014,0.013,18.0268,0.0033,17.5387,0.0034,17.3085,0.0022,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.64122,-0.03102,-9.149,0.042,19.6529,0.0106,18.6445,0.0043,18.214,0.0034,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.51997,-0.02949,-10.09,0.019,19.0418,0.0081,18.6667,0.0055,18.5345,0.007,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.44514,-0.02964,-8.816,0.061,20.1057,0.014,19.1399,0.0072,18.7465,0.006,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.47251,-0.02791,-9.232,0.034,19.7576,0.0166,19.2342,0.0083,19.0329,0.0094,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.55791,-0.02675,-10.468,0.017,18.6593,0.0032,18.2596,0.0024,18.0808,0.0036,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.45218,-0.02708,-9.114,0.046,19.5445,0.009,18.2472,0.0035,17.4067,0.0029,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.65129,-0.02593,-10.022,0.02,18.98,0.0044,18.4396,0.0041,18.1793,0.0056,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.49149,-0.02522,-11.093,0.013,17.9721,0.0039,17.4993,0.0036,17.3224,0.003,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.50412,-0.02369,-10.89,0.014,18.0758,0.0042,17.4078,0.0029,17.1366,0.002,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.58717,-0.02142,-10.814,0.057,18.2191,0.0067,17.714,0.0037,17.5016,0.0022,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.44266,-0.02327,-10.517,0.018,18.4764,0.0045,17.9031,0.0028,17.6733,0.0038,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.57789,-0.02184,-12.633,0.011,15.9813,0.0184,14.7642,0.0102,14.2224,0.0022,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.65218,-0.02253,-10.887,0.014,18.0352,0.0047,17.3112,0.0027,17.0092,0.0017,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.54694,-0.02292,-8.82,0.056,20.1792,0.0135,19.4699,0.0089,19.1647,0.0058,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.64002,-0.02236,-9.459,0.034,19.6387,0.0097,19.2312,0.0067,19.0581,0.0065,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.62375,-0.02041,-10.667,0.015,18.3817,0.0038,17.9759,0.0037,17.8292,0.0037,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.43748,-0.02038,-8.812,0.065,20.1356,0.0243,19.4548,0.01,19.1517,0.0086,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.5942,-0.01948,-10.159,0.019,18.8273,0.0069,18.2784,0.0028,18.0447,0.0036,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.52263,-0.01842,-12.046,0.011,17.0057,0.001,16.4981,0.0021,16.3057,0.0023,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.47945,-0.01843,-8.453,0.076,20.4919,0.0188,19.5375,0.0092,19.1382,0.0063,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.52593,-0.01465,-11.906,0.011,17.215,0.003,16.8019,0.0016,16.6157,0.0028,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
244.59515,-0.01211,-10.119,0.02,18.813,0.0057,18.1169,0.0026,17.7891,0.0032,ss_sf1615_001a,ut180523,outputcat_dao_ss_sf1615_001a.B.ut180523.0904_f_1_.dat,29.355416526366334,0.011
